projectcode,incubationid,sampleid,treatment,incubationdays,matrix,analyte,measvalue,units,method ,measdate,meastime,labid,sampletype,notes
DOE2,DOE_GR_20191203_MnAC_0d_1,DOE_GR_20191203_MnAC_0d_1_D,MnO2 + AC,0,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D31,sample,
DOE2,DOE_GR_20191203_MnAC_0d_2,DOE_GR_20191203_MnAC_0d_2_D,MnO2 + AC,0,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D32,sample,
DOE2,DOE_GR_20191203_MnAC_0d_3,DOE_GR_20191203_MnAC_0d_3_D,MnO2 + AC,0,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D33,sample,
DOE2,DOE_GR_20191203_MnAC_0.5d_1,DOE_GR_20191203_MnAC_0.5d_1_D,MnO2 + AC,0.5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D34,sample,
DOE2,DOE_GR_20191203_MnAC_0.5d_2,DOE_GR_20191203_MnAC_0.5d_2_D,MnO2 + AC,0.5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D35,sample,
DOE2,DOE_GR_20191203_MnAC_0.5d_3,DOE_GR_20191203_MnAC_0.5d_3_D,MnO2 + AC,0.5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D36,sample,
DOE2,DOE_GR_20191203_MnAC_1d_1,DOE_GR_20191203_MnAC_1d_1_D,MnO2 + AC,1,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D37,sample,
DOE2,DOE_GR_20191203_MnAC_1d_2,DOE_GR_20191203_MnAC_1d_2_D,MnO2 + AC,1,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D38,sample,
DOE2,DOE_GR_20191203_MnAC_1d_3,DOE_GR_20191203_MnAC_1d_3_D,MnO2 + AC,1,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D39,sample,
DOE2,DOE_GR_20191203_MnAC_2d_1,DOE_GR_20191203_MnAC_2d_1_D,MnO2 + AC,2,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D40,sample,
DOE2,DOE_GR_20191203_MnAC_2d_2,DOE_GR_20191203_MnAC_2d_2_D,MnO2 + AC,2,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D41,sample,
DOE2,DOE_GR_20191203_MnAC_2d_3,DOE_GR_20191203_MnAC_2d_3_D,MnO2 + AC,2,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D42,sample,
DOE2,DOE_GR_20191203_MnAC_5d_1,DOE_GR_20191203_MnAC_5d_1_D,MnO2 + AC,5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D43,sample,
DOE2,DOE_GR_20191203_MnAC_5d_2,DOE_GR_20191203_MnAC_5d_2_D,MnO2 + AC,5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D44,sample,
DOE2,DOE_GR_20191203_MnAC_5d_3,DOE_GR_20191203_MnAC_5d_3_D,MnO2 + AC,5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D45,sample,
DOE2,DOE_GR_20191203_SC_0d_1,DOE_GR_20191203_SC_0d_1_D,Spiked Control,0,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D46,sample,
DOE2,DOE_GR_20191203_SC_0d_2,DOE_GR_20191203_SC_0d_2_D,Spiked Control,0,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D47,sample,
DOE2,DOE_GR_20191203_SC_0d_3,DOE_GR_20191203_SC_0d_3_D,Spiked Control,0,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D48,sample,
DOE2,DOE_GR_20191203_SC_0.5d_1,DOE_GR_20191203_SC_0.5d_1_D,Spiked Control,0.5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D49,sample,
DOE2,DOE_GR_20191203_SC_0.5d_2,DOE_GR_20191203_SC_0.5d_2_D,Spiked Control,0.5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D50,sample,
DOE2,DOE_GR_20191203_SC_0.5d_3,DOE_GR_20191203_SC_0.5d_3_D,Spiked Control,0.5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D51,sample,
DOE2,DOE_GR_20191203_SC_1d_1,DOE_GR_20191203_SC_1d_1_D,Spiked Control,1,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D52,sample,
DOE2,DOE_GR_20191203_SC_1d_2,DOE_GR_20191203_SC_1d_2_D,Spiked Control,1,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D53,sample,
DOE2,DOE_GR_20191203_SC_1d_3,DOE_GR_20191203_SC_1d_3_D,Spiked Control,1,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D54,sample,
DOE2,DOE_GR_20191203_SC_2d_1,DOE_GR_20191203_SC_2d_1_D,Spiked Control,2,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D55,sample,
DOE2,DOE_GR_20191203_SC_2d_2,DOE_GR_20191203_SC_2d_2_D,Spiked Control,2,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D56,sample,
DOE2,DOE_GR_20191203_SC_2d_3,DOE_GR_20191203_SC_2d_3_D,Spiked Control,2,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D57,sample,
DOE2,DOE_GR_20191203_SC_5d_1,DOE_GR_20191203_SC_5d_1_D,Spiked Control,5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D58,sample,
DOE2,DOE_GR_20191203_SC_5d_2,DOE_GR_20191203_SC_5d_2_D,Spiked Control,5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D59,sample,
DOE2,DOE_GR_20191203_SC_5d_3,DOE_GR_20191203_SC_5d_3_D,Spiked Control,5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D60,sample,
DOE2,DOE_GR_20191203_C_0d_1,DOE_GR_20191203_C_0d_1_D,Control,0,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D61,sample,
DOE2,DOE_GR_20191203_C_0d_2,DOE_GR_20191203_C_0d_2_D,Control,0,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D62,sample,
DOE2,DOE_GR_20191203_C_0d_3,DOE_GR_20191203_C_0d_3_D,Control,0,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D63,sample,
DOE2,DOE_GR_20191203_C_0.5d_1,DOE_GR_20191203_C_0.5d_1_D,Control,0.5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D64,sample,
DOE2,DOE_GR_20191203_C_0.5d_2,DOE_GR_20191203_C_0.5d_2_D,Control,0.5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D65,sample,
DOE2,DOE_GR_20191203_C_0.5d_3,DOE_GR_20191203_C_0.5d_3_D,Control,0.5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D66,sample,
DOE2,DOE_GR_20191203_C_1d_1,DOE_GR_20191203_C_1d_1_D,Control,1,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D67,sample,
DOE2,DOE_GR_20191203_C_1d_2,DOE_GR_20191203_C_1d_2_D,Control,1,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D68,sample,
DOE2,DOE_GR_20191203_C_1d_3,DOE_GR_20191203_C_1d_3_D,Control,1,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D69,sample,
DOE2,DOE_GR_20191203_C_2d_1,DOE_GR_20191203_C_2d_1_D,Control,2,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D70,sample,
DOE2,DOE_GR_20191203_C_2d_2,DOE_GR_20191203_C_2d_2_D,Control,2,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D71,sample,
DOE2,DOE_GR_20191203_C_2d_3,DOE_GR_20191203_C_2d_3_D,Control,2,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D72,sample,
DOE2,DOE_GR_20191203_C_5d_1,DOE_GR_20191203_C_5d_1_D,Control,5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D73,sample,
DOE2,DOE_GR_20191203_C_5d_2,DOE_GR_20191203_C_5d_2_D,Control,5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D74,sample,
DOE2,DOE_GR_20191203_C_5d_3,DOE_GR_20191203_C_5d_3_D,Control,5,sediment ,total mercury,,mg/kg ww,EPA 7473,,,D75,sample,
DOE2,DOE_GR_20191203_Mn_0d_1,DOE_GR_20191203_Mn_0d_1_D,Manganese Oxide,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D1,sample,
DOE2,DOE_GR_20191203_Mn_0d_2,DOE_GR_20191203_Mn_0d_2_D,Manganese Oxide,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D2,sample,
DOE2,DOE_GR_20191203_Mn_0d_3,DOE_GR_20191203_Mn_0d_3_D,Manganese Oxide,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D3,sample,
DOE2,DOE_GR_20191203_Mn_0.5d_1,DOE_GR_20191203_Mn_0.5d_1_D,Manganese Oxide,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D4,sample,
DOE2,DOE_GR_20191203_Mn_0.5d_2,DOE_GR_20191203_Mn_0.5d_2_D,Manganese Oxide,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D5,sample,
DOE2,DOE_GR_20191203_Mn_0.5d_3,DOE_GR_20191203_Mn_0.5d_3_D,Manganese Oxide,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D6,sample,
DOE2,DOE_GR_20191203_Mn_1d_1,DOE_GR_20191203_Mn_1d_1_D,Manganese Oxide,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D7,sample,
DOE2,DOE_GR_20191203_Mn_1d_2,DOE_GR_20191203_Mn_1d_2_D,Manganese Oxide,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D8,sample,
DOE2,DOE_GR_20191203_Mn_1d_3,DOE_GR_20191203_Mn_1d_3_D,Manganese Oxide,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D9,sample,
DOE2,DOE_GR_20191203_Mn_2d_1,DOE_GR_20191203_Mn_2d_1_D,Manganese Oxide,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D10,sample,
DOE2,DOE_GR_20191203_Mn_2d_2,DOE_GR_20191203_Mn_2d_2_D,Manganese Oxide,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D11,sample,
DOE2,DOE_GR_20191203_Mn_2d_3,DOE_GR_20191203_Mn_2d_3_D,Manganese Oxide,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D12,sample,
DOE2,DOE_GR_20191203_Mn_5d_1,DOE_GR_20191203_Mn_5d_1_D,Manganese Oxide,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D13,sample,
DOE2,DOE_GR_20191203_Mn_5d_2,DOE_GR_20191203_Mn_5d_2_D,Manganese Oxide,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D14,sample,
DOE2,DOE_GR_20191203_Mn_5d_3,DOE_GR_20191203_Mn_5d_3_D,Manganese Oxide,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D15,sample,
DOE2,DOE_GR_20191203_AC_0d_1,DOE_GR_20191203_AC_0d_1_D,Activated Carbon,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D16,sample,
DOE2,DOE_GR_20191203_AC_0d_2,DOE_GR_20191203_AC_0d_2_D,Activated Carbon,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D17,sample,
DOE2,DOE_GR_20191203_AC_0d_3,DOE_GR_20191203_AC_0d_3_D,Activated Carbon,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D18,sample,
DOE2,DOE_GR_20191203_AC_0.5d_1,DOE_GR_20191203_AC_0.5d_1_D,Activated Carbon,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D19,sample,
DOE2,DOE_GR_20191203_AC_0.5d_2,DOE_GR_20191203_AC_0.5d_2_D,Activated Carbon,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D20,sample,
DOE2,DOE_GR_20191203_AC_0.5d_3,DOE_GR_20191203_AC_0.5d_3_D,Activated Carbon,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D21,sample,
DOE2,DOE_GR_20191203_AC_1d_1,DOE_GR_20191203_AC_1d_1_D,Activated Carbon,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D22,sample,
DOE2,DOE_GR_20191203_AC_1d_2,DOE_GR_20191203_AC_1d_2_D,Activated Carbon,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D23,sample,
DOE2,DOE_GR_20191203_AC_1d_3,DOE_GR_20191203_AC_1d_3_D,Activated Carbon,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D24,sample,
DOE2,DOE_GR_20191203_AC_2d_1,DOE_GR_20191203_AC_2d_1_D,Activated Carbon,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D25,sample,
DOE2,DOE_GR_20191203_AC_2d_2,DOE_GR_20191203_AC_2d_2_D,Activated Carbon,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D26,sample,
DOE2,DOE_GR_20191203_AC_2d_3,DOE_GR_20191203_AC_2d_3_D,Activated Carbon,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D27,sample,
DOE2,DOE_GR_20191203_AC_5d_1,DOE_GR_20191203_AC_5d_1_D,Activated Carbon,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D28,sample,
DOE2,DOE_GR_20191203_AC_5d_2,DOE_GR_20191203_AC_5d_2_D,Activated Carbon,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D29,sample,
DOE2,DOE_GR_20191203_AC_5d_3,DOE_GR_20191203_AC_5d_3_D,Activated Carbon,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D30,sample,
DOE2,DOE_GR_20191203_MnAC_0d_1,DOE_GR_20191203_MnAC_0d_1_D,MnO2 + AC,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D31,sample,
DOE2,DOE_GR_20191203_MnAC_0d_2,DOE_GR_20191203_MnAC_0d_2_D,MnO2 + AC,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D32,sample,
DOE2,DOE_GR_20191203_MnAC_0d_3,DOE_GR_20191203_MnAC_0d_3_D,MnO2 + AC,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D33,sample,
DOE2,DOE_GR_20191203_MnAC_0.5d_1,DOE_GR_20191203_MnAC_0.5d_1_D,MnO2 + AC,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D34,sample,
DOE2,DOE_GR_20191203_MnAC_0.5d_2,DOE_GR_20191203_MnAC_0.5d_2_D,MnO2 + AC,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D35,sample,
DOE2,DOE_GR_20191203_MnAC_0.5d_3,DOE_GR_20191203_MnAC_0.5d_3_D,MnO2 + AC,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D36,sample,
DOE2,DOE_GR_20191203_MnAC_1d_1,DOE_GR_20191203_MnAC_1d_1_D,MnO2 + AC,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D37,sample,
DOE2,DOE_GR_20191203_MnAC_1d_2,DOE_GR_20191203_MnAC_1d_2_D,MnO2 + AC,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D38,sample,
DOE2,DOE_GR_20191203_MnAC_1d_3,DOE_GR_20191203_MnAC_1d_3_D,MnO2 + AC,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D39,sample,
DOE2,DOE_GR_20191203_MnAC_2d_1,DOE_GR_20191203_MnAC_2d_1_D,MnO2 + AC,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D40,sample,
DOE2,DOE_GR_20191203_MnAC_2d_2,DOE_GR_20191203_MnAC_2d_2_D,MnO2 + AC,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D41,sample,
DOE2,DOE_GR_20191203_MnAC_2d_3,DOE_GR_20191203_MnAC_2d_3_D,MnO2 + AC,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D42,sample,
DOE2,DOE_GR_20191203_MnAC_5d_1,DOE_GR_20191203_MnAC_5d_1_D,MnO2 + AC,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D43,sample,
DOE2,DOE_GR_20191203_MnAC_5d_2,DOE_GR_20191203_MnAC_5d_2_D,MnO2 + AC,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D44,sample,
DOE2,DOE_GR_20191203_MnAC_5d_3,DOE_GR_20191203_MnAC_5d_3_D,MnO2 + AC,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D45,sample,
DOE2,DOE_GR_20191203_SC_0d_1,DOE_GR_20191203_SC_0d_1_D,Spiked Control,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D46,sample,
DOE2,DOE_GR_20191203_SC_0d_2,DOE_GR_20191203_SC_0d_2_D,Spiked Control,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D47,sample,
DOE2,DOE_GR_20191203_SC_0d_3,DOE_GR_20191203_SC_0d_3_D,Spiked Control,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D48,sample,
DOE2,DOE_GR_20191203_SC_0.5d_1,DOE_GR_20191203_SC_0.5d_1_D,Spiked Control,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D49,sample,
DOE2,DOE_GR_20191203_SC_0.5d_2,DOE_GR_20191203_SC_0.5d_2_D,Spiked Control,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D50,sample,
DOE2,DOE_GR_20191203_SC_0.5d_3,DOE_GR_20191203_SC_0.5d_3_D,Spiked Control,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D51,sample,
DOE2,DOE_GR_20191203_SC_1d_1,DOE_GR_20191203_SC_1d_1_D,Spiked Control,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D52,sample,
DOE2,DOE_GR_20191203_SC_1d_2,DOE_GR_20191203_SC_1d_2_D,Spiked Control,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D53,sample,
DOE2,DOE_GR_20191203_SC_1d_3,DOE_GR_20191203_SC_1d_3_D,Spiked Control,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D54,sample,
DOE2,DOE_GR_20191203_SC_2d_1,DOE_GR_20191203_SC_2d_1_D,Spiked Control,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D55,sample,
DOE2,DOE_GR_20191203_SC_2d_2,DOE_GR_20191203_SC_2d_2_D,Spiked Control,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D56,sample,
DOE2,DOE_GR_20191203_SC_2d_3,DOE_GR_20191203_SC_2d_3_D,Spiked Control,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D57,sample,
DOE2,DOE_GR_20191203_SC_5d_1,DOE_GR_20191203_SC_5d_1_D,Spiked Control,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D58,sample,
DOE2,DOE_GR_20191203_SC_5d_2,DOE_GR_20191203_SC_5d_2_D,Spiked Control,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D59,sample,
DOE2,DOE_GR_20191203_SC_5d_3,DOE_GR_20191203_SC_5d_3_D,Spiked Control,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D60,sample,
DOE2,DOE_GR_20191203_C_0d_1,DOE_GR_20191203_C_0d_1_D,Control,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D61,sample,
DOE2,DOE_GR_20191203_C_0d_2,DOE_GR_20191203_C_0d_2_D,Control,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D62,sample,
DOE2,DOE_GR_20191203_C_0d_3,DOE_GR_20191203_C_0d_3_D,Control,0,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D63,sample,
DOE2,DOE_GR_20191203_C_0.5d_1,DOE_GR_20191203_C_0.5d_1_D,Control,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D64,sample,
DOE2,DOE_GR_20191203_C_0.5d_2,DOE_GR_20191203_C_0.5d_2_D,Control,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D65,sample,
DOE2,DOE_GR_20191203_C_0.5d_3,DOE_GR_20191203_C_0.5d_3_D,Control,0.5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D66,sample,
DOE2,DOE_GR_20191203_C_1d_1,DOE_GR_20191203_C_1d_1_D,Control,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D67,sample,
DOE2,DOE_GR_20191203_C_1d_2,DOE_GR_20191203_C_1d_2_D,Control,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D68,sample,
DOE2,DOE_GR_20191203_C_1d_3,DOE_GR_20191203_C_1d_3_D,Control,1,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D69,sample,
DOE2,DOE_GR_20191203_C_2d_1,DOE_GR_20191203_C_2d_1_D,Control,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D70,sample,
DOE2,DOE_GR_20191203_C_2d_2,DOE_GR_20191203_C_2d_2_D,Control,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D71,sample,
DOE2,DOE_GR_20191203_C_2d_3,DOE_GR_20191203_C_2d_3_D,Control,2,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D72,sample,
DOE2,DOE_GR_20191203_C_5d_1,DOE_GR_20191203_C_5d_1_D,Control,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D73,sample,
DOE2,DOE_GR_20191203_C_5d_2,DOE_GR_20191203_C_5d_2_D,Control,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D74,sample,
DOE2,DOE_GR_20191203_C_5d_3,DOE_GR_20191203_C_5d_3_D,Control,5,sediment ,total methylmercury,,mg/kg ww,EPA 1630/Direct Distillation,,,D75,sample,
DOE2,DOE_GR_20191203_Mn_0d_1,DOE_GR_20191203_Mn_0d_1_TS_1,Manganese Oxide,0,sediment ,total solids,56.23322222,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_0d_2,DOE_GR_20191203_Mn_0d_2_TS_1,Manganese Oxide,0,sediment ,total solids,59.41073086,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_0d_3,DOE_GR_20191203_Mn_0d_3_TS_1,Manganese Oxide,0,sediment ,total solids,47.61661798,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_0.5d_1,DOE_GR_20191203_Mn_0.5d_1_TS_1,Manganese Oxide,0.5,sediment ,total solids,47.91627135,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_0.5d_2,DOE_GR_20191203_Mn_0.5d_2_TS_1,Manganese Oxide,0.5,sediment ,total solids,49.93541244,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_0.5d_3,DOE_GR_20191203_Mn_0.5d_3_TS_1,Manganese Oxide,0.5,sediment ,total solids,56.02079337,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_1d_1,DOE_GR_20191203_Mn_1d_1_TS_1,Manganese Oxide,1,sediment ,total solids,47.84942618,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_1d_2,DOE_GR_20191203_Mn_1d_2_TS_1,Manganese Oxide,1,sediment ,total solids,49.80008846,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_1d_3,DOE_GR_20191203_Mn_1d_3_TS_1,Manganese Oxide,1,sediment ,total solids,52.37756692,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_2d_1,DOE_GR_20191203_Mn_2d_1_TS_1,Manganese Oxide,2,sediment ,total solids,46.77751245,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_2d_2,DOE_GR_20191203_Mn_2d_2_TS_1,Manganese Oxide,2,sediment ,total solids,46.26148476,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_2d_3,DOE_GR_20191203_Mn_2d_3_TS_1,Manganese Oxide,2,sediment ,total solids,47.68511136,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_5d_1,DOE_GR_20191203_Mn_5d_1_TS_1,Manganese Oxide,5,sediment ,total solids,35.76098542,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_5d_2,DOE_GR_20191203_Mn_5d_2_TS_1,Manganese Oxide,5,sediment ,total solids,43.17042121,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_Mn_5d_3,DOE_GR_20191203_Mn_5d_3_TS_1,Manganese Oxide,5,sediment ,total solids,38.95822088,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_AC_0d_1,DOE_GR_20191203_AC_0d_1_TS_1,Activated Carbon,0,sediment ,total solids,53.48315595,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_AC_0d_2,DOE_GR_20191203_AC_0d_2_TS_1,Activated Carbon,0,sediment ,total solids,52.74566267,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_AC_0d_3,DOE_GR_20191203_AC_0d_3_TS_1,Activated Carbon,0,sediment ,total solids,58.55336068,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_AC_0.5d_1,DOE_GR_20191203_AC_0.5d_1_TS_1,Activated Carbon,0.5,sediment ,total solids,46.62810858,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_AC_0.5d_2,DOE_GR_20191203_AC_0.5d_2_TS_1,Activated Carbon,0.5,sediment ,total solids,48.31680885,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_AC_0.5d_3,DOE_GR_20191203_AC_0.5d_3_TS_1,Activated Carbon,0.5,sediment ,total solids,47.92061473,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_AC_1d_1,DOE_GR_20191203_AC_1d_1_TS_1,Activated Carbon,1,sediment ,total solids,46.38436273,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_AC_1d_2,DOE_GR_20191203_AC_1d_2_TS_1,Activated Carbon,1,sediment ,total solids,48.19075604,%,SM2540,,,NA,sample,
DOE2,DOE_GR_20191203_AC_1d_3,DOE_GR_20191203_AC_1d_3_TS_1,Activated Carbon,1,sediment ,total solids,48.05983091,%,SM2540,,,NA,sample,
